02/08/2016 11:12:17
1
 	Напряжение Uab	Напряжение Ubc	Udc1_rms	Ic12_pwm	Ic34_pwm	Напряжение Uca	Ia3+Ia4	Ib3+Ib4	Ic3+Ic4	Ia1+Ia2	Ib1+Ib2	Ic1+Ic2	Q12rms	Q34rms	
771	713,7	-910,1	1050,9	-1457	-1544	157,4	-557	1875	-1317	-210	1595	-1389	-228	-229	
772	692,0	-914,2	1050,9	-1457	-1544	166,9	-488	1814	-1319	-462	1693	-1236	-228	-229	
773	734,0	-881,6	1050,9	-1457	-1544	128,9	-499	1894	-1397	-636	1864	-1227	-228	-229	
774	735,4	-869,4	1050,9	-1457	-1544	109,9	-427	1817	-1392	-690	1855	-1164	-228	-229	
775	723,2	-869,4	1050,9	-1457	-1544	95,0	-384	1754	-1371	-620	1782	-1153	-228	-229	
776	747,6	-816,5	1051,3	-1268	-1338	55,7	-638	1840	-1206	-565	1716	-1148	-228	-229	
777	749,0	-817,9	1051,3	-1268	-1338	5,5	-820	2021	-1197	-596	1803	-1211	-228	-229	
778	761,2	-793,4	1051,3	-1268	-1338	10,9	-827	1967	-1137	-542	1716	-1181	-228	-229	
779	780,1	-769,0	1051,3	-1268	-1338	-16,2	-778	1883	-1099	-496	1637	-1144	-228	-229	
780	772,0	-756,8	1051,3	-1268	-1338	-33,9	-753	1812	-1059	-707	1691	-983	-228	-229	
781	784,2	-752,8	1051,3	-1268	-1338	-56,9	-816	1920	-1109	-866	1854	-987	-228	-229	
782	792,4	-741,9	1051,3	-1268	-1338	-70,5	-777	1828	-1053	-839	1767	-928	-228	-229	
783	796,4	-743,3	1051,3	-1268	-1338	-81,3	-745	1738	-998	-810	1688	-870	-228	-229	
784	810,0	-722,9	1051,7	-1016	-1063	-101,7	-904	1761	-859	-800	1636	-829	-228	-229	
785	819,5	-732,4	1051,7	-1016	-1063	-122,0	-1024	1925	-901	-892	1764	-872	-228	-229	
786	833,0	-724,3	1051,7	-1016	-1063	-135,6	-1006	1835	-830	-873	1680	-802	-228	-229	
787	856,1	-716,1	1051,7	-1016	-1063	-162,7	-992	1751	-760	-860	1599	-735	-228	-229	
788	838,5	-731,0	1051,7	-1016	-1063	-147,8	-1006	1715	-710	-945	1592	-641	-228	-229	
789	872,4	-722,9	1051,7	-1016	-1063	-168,1	-1127	1884	-757	-1014	1772	-756	-228	-229	
790	881,9	-724,3	1051,7	-1016	-1063	-173,6	-1119	1802	-684	-1004	1704	-693	-228	-229	
791	910,4	-713,4	1051,7	-1016	-1063	-183,1	-1121	1726	-609	-1006	1633	-617	-228	-229	
792	898,2	-720,2	1048,9	-708	-725	-193,9	-1157	1703	-552	-1026	1594	-555	-228	-229	
793	909,0	-736,5	1048,9	-708	-725	-206,1	-1205	1908	-699	-1145	1730	-586	-228	-229	
794	903,6	-744,6	1048,9	-708	-725	-208,8	-1190	1861	-668	-1154	1658	-502	-228	-229	
795	891,4	-763,6	1048,9	-708	-725	-189,8	-1204	1790	-585	-1169	1597	-424	-228	-229	
796	934,8	-717,5	1048,9	-708	-725	-237,3	-1231	1738	-509	-1157	1609	-447	-228	-229	
797	945,6	-709,3	1048,9	-708	-725	-256,3	-1347	1877	-527	-1191	1798	-605	-228	-229	
798	951,1	-701,2	1048,9	-708	-725	-264,4	-1366	1808	-439	-1148	1799	-651	-228	-229	
799	1017,5	-632,0	1048,9	-708	-725	-325,5	-1397	1736	-339	-1177	1734	-558	-228	-229	
800	947,0	-674,1	1045,8	-529	-522	-292,9	-1354	1765	-411	-1212	1682	-463	-228	-229	
801	952,4	-670,0	1045,8	-529	-522	-326,8	-1394	1949	-551	-1333	1775	-442	-228	-229	
802	960,5	-644,2	1045,8	-529	-522	-339,0	-1329	1974	-642	-1369	1697	-326	-228	-229	
803	970,0	-613,0	1045,8	-529	-522	-371,6	-1372	1893	-522	-1409	1630	-217	-228	-229	
804	947,0	-599,5	1045,8	-529	-522	-370,2	-1413	1827	-406	-1330	1692	-363	-228	-229	
805	972,8	-565,6	1045,8	-529	-522	-412,3	-1533	1899	-360	-1359	1850	-490	-228	-229	
806	956,5	-553,4	1045,8	-529	-522	-424,5	-1574	1809	-229	-1267	1909	-641	-228	-229	
807	960,5	-512,7	1045,8	-529	-522	-458,4	-1624	1722	-95	-1321	1814	-502	-228	-229	
808	938,8	-489,6	1043,1	-415	-382	-477,4	-1531	1780	-254	-1379	1727	-342	-228	-229	
809	951,1	-462,5	1043,1	-415	-382	-508,6	-1572	1915	-341	-1511	1756	-247	-228	-229	
810	940,2	-447,6	1043,1	-415	-382	-516,7	-1473	1965	-490	-1574	1648	-75	-228	-229	
811	933,4	-419,1	1043,1	-415	-382	-550,6	-1525	1866	-343	-1585	1591	-6	-228	-229	
812	918,5	-381,1	1043,1	-415	-382	-560,1	-1589	1755	-165	-1494	1644	-156	-228	-229	
813	929,4	-366,2	1043,1	-415	-382	-588,6	-1724	1772	-40	-1532	1753	-227	-228	-229	
814	925,3	-341,8	1043,1	-415	-382	-603,5	-1790	1643	150	-1440	1795	-361	-228	-229	
815	928,0	-309,2	1043,1	-415	-382	-632,0	-1777	1598	182	-1461	1724	-269	-228	-229	
816	918,5	-283,4	1043,7	-173	-122	-640,2	-1696	1625	68	-1541	1591	-47	-228	-229	
817	914,4	-280,7	1043,7	-173	-122	-663,2	-1756	1715	35	-1690	1576	109	-228	-229	
818	925,3	-242,7	1043,7	-173	-122	-722,9	-1676	1730	-62	-1772	1434	337	-228	-229	
819	848,0	-309,2	1043,7	-173	-122	-656,4	-1662	1684	-25	-1721	1426	294	-228	-229	
820	887,3	-230,5	1043,7	-173	-122	-684,9	-1747	1539	208	-1647	1445	193	-228	-229	
821	910,4	-221,0	1043,7	-173	-122	-710,7	-1905	1532	371	-1709	1530	169	-228	-229	
822	881,9	-233,3	1043,7	-173	-122	-706,6	-1976	1389	586	-1631	1545	74	-228	-229	
823	971,4	-127,5	1043,7	-173	-122	-778,5	-1901	1393	509	-1576	1536	35	-228	-229	
824	868,3	-195,3	1044,4	186	257	-722,9	-1835	1397	434	-1670	1384	283	-228	-229	
825	877,8	-170,9	1044,4	186	257	-746,0	-1922	1470	446	-1837	1365	460	-228	-229	
826	864,2	-146,4	1044,4	186	257	-748,7	-1843	1464	374	-1875	1246	623	-228	-229	
827	846,6	-130,2	1044,4	186	257	-767,7	-1757	1460	302	-1797	1240	552	-228	-229	
828	834,4	-80,0	1044,4	186	257	-750,0	-1830	1307	524	-1725	1230	485	-228	-229	
829	815,4	-77,3	1044,4	186	257	-762,2	-2001	1292	710	-1816	1294	507	-228	-229	
830	796,4	-50,1	1044,4	186	257	-771,7	-1991	1176	816	-1726	1268	448	-228	-229	
831	793,7	-18,9	1044,4	186	257	-770,4	-1899	1141	760	-1639	1234	403	-228	-229	
832	761,2	-2,7	1042,8	505	581	-783,9	-1822	1102	720	-1671	1104	563	-228	-229	
833	732,7	-24,4	1042,8	505	581	-777,2	-1940	1150	787	-1845	1079	757	-228	-229	
834	747,6	29,9	1042,8	505	581	-798,9	-1843	1097	745	-1785	984	799	-228	-229	
835	757,1	59,7	1042,8	505	581	-831,4	-1746	1047	706	-1701	931	768	-228	-229	
836	720,5	50,2	1042,8	505	581	-809,7	-1745	944	806	-1633	882	746	-228	-229	
837	730,0	69,2	1042,8	505	581	-832,8	-1936	927	999	-1769	932	828	-228	-229	
838	734,0	85,5	1042,8	505	581	-835,5	-1848	849	996	-1681	868	804	-228	-229	
839	723,2	80,1	1042,8	505	581	-834,1	-1763	783	975	-1594	806	790	-228	-229	
840	677,1	48,9	1039,8	789	873	-834,1	-1700	731	973	-1569	750	821	-228	-229	
841	738,1	105,8	1039,8	789	873	-877,5	-1860	777	1079	-1742	785	949	-228	-229	
842	746,2	118,1	1039,8	789	873	-884,3	-1773	706	1063	-1658	715	942	-228	-229	
843	784,2	161,5	1039,8	789	873	-916,9	-1694	639	1054	-1588	649	939	-228	-229	
844	743,5	133,0	1039,8	789	873	-896,5	-1680	638	1046	-1565	601	960	-228	-229	
845	754,4	142,5	1039,8	789	873	-923,7	-1881	739	1135	-1702	635	1060	-228	-229	
846	762,5	161,5	1039,8	789	873	-934,5	-1805	672	1131	-1634	566	1064	-228	-229	
847	725,9	134,3	1039,8	789	873	-934,5	-1737	599	1137	-1568	495	1070	-228	-229	
848	763,9	198,1	1037,8	1001	1101	-949,4	-1713	543	1167	-1601	583	1026	-228	-229	
849	738,1	181,8	1037,8	1001	1101	-963,0	-1848	566	1282	-1808	728	1070	-228	-229	
850	734,0	210,3	1037,8	1001	1101	-968,4	-1777	482	1295	-1761	690	1070	-228	-229	
851	753,0	257,8	1037,8	1001	1101	-960,3	-1710	394	1316	-1697	608	1094	-228	-229	
852	711,0	257,8	1037,8	1001	1101	-972,5	-1770	531	1237	-1662	528	1134	-228	-229	
853	682,5	274,0	1037,8	1001	1101	-1001,0	-1968	674	1284	-1766	515	1245	-228	-229	
854	664,9	289,0	1037,8	1001	1101	-979,3	-1941	672	1261	-1695	409	1282	-228	-229	
855	630,9	308,0	1037,8	1001	1101	-991,5	-1867	560	1298	-1627	313	1316	-228	-229	
856	593,0	322,9	1037,5	1177	1289	-972,5	-1804	448	1346	-1712	505	1212	-228	-229	
857	583,5	367,6	1037,5	1177	1289	-1011,8	-1886	410	1477	-1880	627	1250	-228	-229	
858	560,4	392,0	1037,5	1177	1289	-982,0	-1792	273	1523	-1887	682	1205	-228	-229	
859	533,3	430,0	1037,5	1177	1289	-995,5	-1727	179	1548	-1793	538	1262	-228	-229	
860	499,4	451,7	1037,5	1177	1289	-961,6	-1795	358	1446	-1712	383	1326	-228	-229	
861	466,8	474,8	1037,5	1177	1289	-971,1	-1938	445	1485	-1749	288	1457	-228	-229	
862	442,4	493,8	1037,5	1177	1289	-961,6	-1953	530	1416	-1641	114	1524	-228	-229	
863	411,2	522,3	1037,5	1177	1289	-939,9	-1837	350	1483	-1601	79	1520	-228	-229	
864	389,5	549,4	1034,9	1371	1491	-957,6	-1728	160	1551	-1649	226	1430	-228	-229	
865	357,0	563,0	1034,9	1371	1491	-952,1	-1741	42	1698	-1763	294	1470	-228	-229	
866	343,4	581,9	1034,9	1371	1491	-930,4	-1607	-156	1772	-1796	410	1381	-228	-229	
867	302,7	591,4	1034,9	1371	1491	-948,1	-1588	-139	1730	-1672	221	1452	-228	-229	
868	276,9	603,6	1034,9	1371	1491	-920,9	-1613	-22	1648	-1543	4	1535	-228	-229	
869	276,9	628,1	1034,9	1371	1491	-937,2	-1710	12	1691	-1532	-151	1683	-228	-229	
870	253,9	641,6	1034,9	1371	1491	-923,7	-1727	115	1603	-1394	-365	1762	-228	-229	
871	245,7	641,6	1034,9	1371	1491	-914,2	-1624	-22	1643	-1405	-281	1689	-228	-229	
872	238,9	656,5	1033,6	1573	1689	-912,8	-1480	-253	1727	-1423	-180	1612	-228	-229	
873	232,2	662,0	1033,6	1573	1689	-926,4	-1470	-415	1887	-1509	-155	1664	-228	-229	
874	222,7	675,5	1033,6	1573	1689	-922,3	-1348	-586	1939	-1522	-60	1582	-228	-229	
875	173,8	630,8	1033,6	1573	1689	-889,7	-1358	-494	1853	-1466	-108	1574	-228	-229	
876	199,6	668,8	1033,6	1573	1689	-900,6	-1366	-408	1780	-1319	-353	1667	-228	-229	
877	203,7	685,0	1033,6	1573	1689	-914,2	-1454	-402	1850	-1308	-524	1830	-228	-229	
878	199,6	700,0	1033,6	1573	1689	-911,4	-1457	-314	1765	-1223	-625	1844	-228	-229	
879	196,9	717,6	1033,6	1573	1689	-912,8	-1428	-292	1718	-1228	-539	1765	-228	-229	
880	142,6	689,1	1032,3	1702	1824	-869,4	-1264	-547	1804	-1229	-461	1693	-228	-229	
881	122,3	691,8	1032,3	1702	1824	-859,9	-1259	-718	1976	-1303	-466	1767	-228	-229	
882	104,7	713,5	1032,3	1702	1824	-846,3	-1183	-756	1944	-1287	-396	1680	-228	-229	
883	89,7	728,4	1032,3	1702	1824	-845,0	-1158	-686	1856	-1264	-342	1598	-228	-229	
884	65,3	740,6	1032,3	1702	1824	-808,4	-1135	-637	1777	-1092	-582	1675	-228	-229	
885	24,6	740,6	1032,3	1702	1824	-801,6	-1196	-682	1872	-1079	-764	1844	-228	-229	
886	7,0	752,9	1032,3	1702	1824	-786,7	-1152	-629	1777	-1020	-752	1769	-228	-229	
887	-16,1	769,1	1032,3	1702	1824	-774,5	-1105	-585	1685	-974	-706	1683	-228	-229	
888	-45,9	762,3	1031,8	1704	1826	-760,9	-946	-780	1728	-936	-680	1619	-228	-229	
889	-55,4	793,5	1031,8	1704	1826	-769,0	-965	-937	1902	-986	-752	1734	-228	-229	
890	-71,7	805,7	1031,8	1704	1826	-762,2	-899	-913	1812	-925	-724	1645	-228	-229	
891	-100,2	809,8	1031,8	1704	1826	-774,5	-836	-889	1727	-865	-704	1565	-228	-229	
892	-94,7	835,6	1031,8	1704	1826	-755,5	-790	-890	1682	-745	-837	1578	-228	-229	
893	-121,9	843,7	1031,8	1704	1826	-754,1	-843	-996	1834	-818	-936	1747	-228	-229	
894	-127,3	864,1	1031,8	1704	1826	-760,9	-770	-986	1751	-748	-926	1669	-228	-229	
895	-143,6	870,9	1031,8	1704	1826	-756,8	-700	-982	1674	-678	-922	1601	-228	-229	
896	-143,6	885,8	1027,9	1639	1756	-760,9	-616	-1057	1669	-630	-942	1576	-228	-229	
897	-149,0	908,8	1027,9	1639	1756	-773,1	-757	-1132	1878	-679	-1068	1736	-228	-229	
898	-161,2	919,7	1027,9	1639	1756	-790,7	-694	-1126	1813	-604	-1073	1672	-228	-229	
899	-219,5	874,9	1027,9	1639	1756	-737,8	-618	-1133	1746	-530	-1083	1611	-228	-229	
900	-192,4	917,0	1027,9	1639	1756	-754,1	-553	-1157	1706	-503	-1106	1607	-228	-229	
901	-176,1	960,4	1027,9	1639	1756	-771,7	-592	-1283	1861	-663	-1153	1805	-228	-229	
902	-212,7	934,6	1027,9	1639	1756	-750,0	-506	-1296	1793	-660	-1130	1785	-228	-229	
903	-220,9	948,2	1027,9	1639	1756	-767,7	-415	-1317	1725	-577	-1150	1722	-228	-229	
904	-230,4	945,5	1027,6	1702	1783	-725,6	-449	-1301	1742	-497	-1182	1679	-228	-229	
905	-260,2	941,4	1027,6	1702	1783	-718,8	-601	-1347	1938	-500	-1306	1792	-228	-229	
906	-271,1	941,4	1027,6	1702	1783	-702,6	-652	-1293	1940	-401	-1334	1722	-228	-229	
907	-295,5	936,0	1027,6	1702	1783	-699,9	-545	-1322	1865	-300	-1364	1654	-228	-229	
908	-291,4	944,1	1027,6	1702	1783	-652,4	-443	-1357	1802	-399	-1312	1702	-228	-229	
909	-325,3	937,3	1027,6	1702	1783	-638,8	-423	-1481	1894	-536	-1340	1871	-228	-229	
910	-342,9	936,0	1027,6	1702	1783	-614,4	-304	-1518	1807	-650	-1262	1902	-228	-229	
911	-382,3	922,4	1027,6	1702	1783	-569,6	-167	-1558	1712	-515	-1304	1817	-228	-229	
912	-402,6	902,1	1027,8	1773	1840	-553,4	-311	-1472	1766	-380	-1351	1731	-228	-229	
913	-466,4	873,6	1027,8	1773	1840	-519,4	-415	-1505	1910	-312	-1476	1776	-228	-229	
914	-439,3	912,9	1027,8	1773	1840	-510,0	-553	-1401	1952	-153	-1527	1670	-228	-229	
915	-474,5	899,3	1027,8	1773	1840	-489,6	-393	-1447	1842	-37	-1557	1590	-228	-229	
916	-475,9	903,4	1027,8	1773	1840	-447,6	-237	-1503	1742	-193	-1460	1647	-228	-229	
917	-507,1	904,8	1027,8	1773	1840	-434,0	-132	-1635	1757	-276	-1490	1763	-228	-229	
918	-541,0	885,8	1027,8	1773	1840	-406,9	43	-1695	1641	-422	-1387	1809	-228	-229	
919	-553,2	899,3	1027,8	1773	1840	-358,0	113	-1695	1573	-290	-1422	1711	-228	-229	
920	-551,8	896,6	1026,9	1693	1752	-358,0	-17	-1605	1605	-89	-1492	1581	-228	-229	
921	-592,5	899,3	1026,9	1693	1752	-340,4	-62	-1645	1702	51	-1631	1574	-228	-229	
922	-604,7	900,7	1026,9	1693	1752	-317,3	-171	-1554	1722	258	-1704	1436	-228	-229	
923	-622,4	902,1	1026,9	1693	1752	-309,2	-94	-1559	1652	260	-1674	1408	-228	-229	
924	-616,9	910,2	1026,9	1693	1752	-292,9	120	-1641	1522	151	-1595	1436	-228	-229	
925	-650,9	903,4	1026,9	1693	1752	-283,4	283	-1791	1511	117	-1645	1525	-228	-229	
926	-669,8	907,5	1026,9	1693	1752	-261,7	495	-1873	1368	21	-1564	1548	-228	-229	
927	-706,5	877,6	1026,9	1693	1752	-252,2	441	-1815	1365	28	-1541	1511	-228	-229	
928	-660,3	918,3	1026,8	1475	1527	-245,5	355	-1745	1375	268	-1635	1363	-228	-229	
929	-702,4	906,1	1026,8	1475	1527	-241,4	353	-1819	1461	435	-1796	1351	-228	-229	
930	-699,7	914,3	1026,8	1475	1527	-222,4	274	-1743	1468	633	-1866	1225	-228	-229	
931	-690,2	923,8	1026,8	1475	1527	-227,8	209	-1682	1470	549	-1798	1233	-228	-229	
932	-720,0	874,9	1026,8	1475	1527	-181,7	441	-1774	1330	469	-1732	1248	-228	-229	
933	-724,1	874,9	1026,8	1475	1527	-181,7	618	-1947	1322	477	-1814	1329	-228	-229	
934	-739,0	853,2	1026,8	1475	1527	-145,1	752	-1978	1214	407	-1739	1328	-228	-229	
935	-782,4	800,3	1026,8	1475	1527	-126,1	681	-1900	1201	342	-1663	1315	-228	-229	
936	-736,3	815,2	1027,1	1275	1331	-97,6	626	-1828	1182	542	-1727	1176	-228	-229	
937	-753,9	797,6	1027,1	1275	1331	-77,3	677	-1931	1246	729	-1895	1155	-228	-229	
938	-763,4	782,7	1027,1	1275	1331	-51,5	627	-1843	1210	812	-1876	1058	-228	-229	
939	-758,0	780,0	1027,1	1275	1331	-58,3	576	-1755	1175	761	-1798	1020	-228	-229	
940	-768,9	747,4	1027,1	1275	1331	-6,7	712	-1776	1054	724	-1726	983	-228	-229	
941	-771,6	758,3	1027,1	1275	1331	29,9	914	-1957	1036	792	-1838	1037	-228	-229	
942	-794,6	732,5	1027,1	1275	1331	32,6	936	-1895	951	759	-1750	981	-228	-229	
943	-825,8	705,4	1027,1	1275	1331	73,3	907	-1807	890	731	-1664	923	-228	-229	
944	-805,5	721,7	1026,1	999	1049	70,6	893	-1740	837	805	-1656	835	-228	-229	
945	-829,9	712,2	1026,1	999	1049	76,0	997	-1893	890	982	-1831	833	-228	-229	
946	-832,6	717,6	1026,1	999	1049	88,2	972	-1798	818	972	-1746	759	-228	-229	
947	-846,2	718,9	1026,1	999	1049	97,7	952	-1709	748	956	-1660	688	-228	-229	
948	-851,6	713,5	1026,1	999	1049	114,0	965	-1671	698	959	-1611	629	-228	-229	
949	-871,9	723,0	1026,1	999	1049	109,9	1087	-1843	743	1062	-1742	667	-228	-229	
950	-881,4	728,4	1026,1	999	1049	128,9	1076	-1752	667	1052	-1656	587	-228	-229	
951	-893,6	733,9	1026,1	999	1049	130,3	1071	-1668	589	1047	-1574	511	-228	-229	
952	-899,1	732,5	1067,4	651	710	142,5	1095	-1637	533	1018	-1572	535	-228	-229	
953	-905,9	754,2	1067,4	651	710	149,3	1202	-1776	563	1084	-1761	661	-228	-229	
954	-928,9	742,0	1067,4	651	710	161,5	1202	-1691	476	1081	-1688	590	-228	-229	
955	-942,5	740,6	1067,4	651	710	168,2	1212	-1610	390	1090	-1613	509	-228	-229	
956	-945,2	733,9	1067,4	651	710	188,6	1145	-1641	490	1116	-1574	438	-228	-229	
957	-950,6	750,1	1067,4	651	710	194,0	1193	-1848	643	1230	-1683	442	-228	-229	
958	-972,3	725,7	1067,4	651	710	217,1	1179	-1797	606	1246	-1606	346	-228	-229	
959	-987,2	706,7	1067,4	651	710	219,8	1199	-1716	508	1267	-1531	253	-228	-229	
960	-972,3	704,0	1094,2	458	511	253,7	1227	-1664	417	1164	-1604	428	-228	-229	
961	-988,6	687,7	1094,2	458	511	271,3	1342	-1765	406	1195	-1787	582	-228	-229	
962	-991,3	670,1	1094,2	458	511	290,3	1370	-1675	290	1156	-1775	608	-228	-229	
963	-992,7	651,1	1094,2	458	511	318,8	1398	-1598	187	1193	-1688	486	-228	-229	
964	-994,0	611,8	1094,2	458	511	344,6	1268	-1675	396	1238	-1612	357	-228	-229	
965	-996,7	598,2	1094,2	458	511	370,3	1311	-1843	518	1363	-1668	299	-228	-229	
966	-996,7	575,2	1094,2	458	511	393,4	1246	-1852	594	1408	-1568	147	-228	-229	
967	-995,4	546,7	1094,2	458	511	415,1	1294	-1744	436	1403	-1516	103	-228	-229	
968	-965,5	525,0	1112,0	360	388	436,8	1343	-1642	283	1282	-1591	301	-228	-229	
969	-995,4	484,3	1112,0	360	388	468,0	1472	-1682	192	1306	-1725	411	-228	-229	
970	-987,2	458,5	1112,0	360	388	492,4	1524	-1556	16	1204	-1765	547	-228	-229	
971	-979,1	430,0	1112,0	360	388	523,6	1486	-1522	24	1265	-1635	358	-228	-229	
972	-943,8	413,8	1112,0	360	388	538,5	1378	-1562	180	1338	-1502	155	-228	-229	
973	-975,0	373,1	1112,0	360	388	571,1	1425	-1674	243	1479	-1500	14	-228	-229	
974	-976,4	343,2	1112,0	360	388	599,6	1318	-1700	377	1548	-1353	-204	-228	-229	
975	-969,6	321,5	1112,0	360	388	610,4	1360	-1574	204	1464	-1357	-117	-228	-229	
976	-943,8	297,1	1131,2	147	151	626,7	1435	-1423	-22	1363	-1385	14	-228	-229	
977	-962,8	279,5	1131,2	147	151	645,7	1585	-1413	-185	1401	-1472	69	-228	-229	
978	-957,4	259,1	1131,2	147	151	672,8	1637	-1263	-383	1298	-1489	188	-228	-229	
979	-953,3	244,2	1131,2	147	151	682,3	1538	-1269	-280	1306	-1392	79	-228	-229	
980	-922,1	241,5	1131,2	147	151	695,9	1450	-1270	-184	1395	-1219	-184	-228	-229	
981	-952,0	217,1	1131,2	147	151	704,0	1518	-1350	-167	1559	-1195	-367	-228	-229	
982	-946,5	202,2	1131,2	147	151	723,0	1416	-1348	-70	1577	-1074	-510	-228	-229	
983	-941,1	189,9	1131,2	147	151	721,7	1370	-1291	-89	1477	-1076	-411	-228	-229	
984	-928,9	158,7	1150,6	-181	-214	732,5	1459	-1106	-361	1386	-1076	-314	-228	-229	
985	-923,5	152,0	1150,6	-181	-214	736,6	1633	-1094	-548	1452	-1148	-304	-228	-229	
986	-901,8	131,6	1150,6	-181	-214	750,1	1597	-994	-613	1348	-1131	-219	-228	-229	
987	-877,4	112,6	1150,6	-181	-214	755,6	1488	-969	-528	1256	-1096	-170	-228	-229	
988	-850,2	93,6	1150,6	-181	-214	747,4	1401	-941	-466	1338	-895	-458	-228	-229	
989	-861,1	47,5	1150,6	-181	-214	770,5	1499	-998	-498	1519	-869	-654	-228	-229	
990	-840,7	38,0	1150,6	-181	-214	780,0	1375	-954	-430	1428	-792	-651	-228	-229	
991	-824,5	29,9	1150,6	-181	-214	774,6	1255	-905	-361	1321	-745	-588	-228	-229	
992	-816,3	-5,4	1170,2	-447	-505	785,4	1301	-716	-600	1229	-703	-538	-228	-229	
993	-815,0	-18,9	1170,2	-447	-505	799,0	1483	-716	-777	1331	-751	-584	-228	-229	
994	-805,5	-29,8	1170,2	-447	-505	809,8	1363	-644	-728	1208	-688	-534	-228	-229	
995	-802,8	-43,4	1170,2	-447	-505	822,0	1244	-577	-679	1098	-624	-488	-228	-229	
996	-796,0	-56,9	1170,2	-447	-505	827,5	1169	-524	-657	1103	-473	-651	-228	-229	
997	-805,5	-69,1	1170,2	-447	-505	843,7	1321	-579	-747	1268	-528	-745	-228	-229	
998	-805,5	-78,6	1170,2	-447	-505	860,0	1200	-504	-701	1150	-454	-702	-228	-229	
999	-813,6	-90,8	1170,2	-447	-505	872,2	1083	-430	-662	1045	-383	-674	-228	-229	
1000	-809,5	-101,7	1188,4	-631	-712	880,4	1063	-325	-748	993	-333	-672	-228	-229	
1001	-821,8	-113,9	1188,4	-631	-712	898,0	1275	-466	-808	1165	-396	-776	-228	-229	
1002	-817,7	-115,2	1188,4	-631	-712	907,5	1166	-402	-770	1058	-313	-748	-228	-229	
1003	-821,8	-127,5	1188,4	-631	-712	922,4	1063	-322	-747	961	-237	-733	-228	-229	
1004	-813,6	-135,6	1188,4	-631	-712	931,9	996	-258	-745	917	-193	-743	-228	-229	
1005	-831,3	-164,1	1188,4	-631	-712	942,7	1162	-302	-864	1132	-374	-762	-228	-229	
1006	-819,0	-168,1	1188,4	-631	-712	961,7	1057	-217	-848	1074	-367	-710	-228	-229	
1007	-816,3	-183,1	1188,4	-631	-712	969,9	957	-124	-841	979	-282	-707	-228	-229	
1008	-801,4	-199,3	1201,0	-737	-803	978,0	951	-155	-806	909	-197	-718	-228	-229	
1009	-791,9	-226,5	1201,0	-737	-803	992,9	1167	-333	-831	1032	-207	-826	-228	-229	
1010	-782,4	-240,0	1201,0	-737	-803	1002,4	1146	-401	-747	931	-102	-835	-228	-229	
1011	-768,9	-263,1	1201,0	-737	-803	1007,9	1046	-289	-758	838	1	-848	-228	-229	
1012	-734,9	-282,1	1201,0	-737	-803	1009,2	959	-185	-779	876	-122	-764	-228	-229	
1013	-725,5	-316,0	1201,0	-737	-803	1020,1	1065	-166	-905	1063	-292	-771	-228	-229	
1014	-705,1	-343,1	1201,0	-737	-803	1028,2	951	-38	-927	1092	-434	-666	-228	-229	
1015	-676,6	-382,5	1201,0	-737	-803	1024,1	840	103	-957	982	-291	-700	-228	-229	
1016	-653,6	-410,9	1214,9	-769	-842	1029,6	902	-80	-834	881	-145	-743	-228	-229	
1017	-621,0	-435,4	1214,9	-769	-842	1026,8	1074	-214	-860	932	-69	-868	-228	-229	
1018	-593,9	-459,8	1214,9	-769	-842	1025,5	1119	-394	-724	810	102	-914	-228	-229	
1019	-557,3	-488,3	1214,9	-769	-842	1028,2	991	-222	-767	712	215	-936	-228	-229	
1020	-534,2	-526,2	1214,9	-769	-842	1020,1	863	-44	-823	778	16	-804	-228	-229	
1021	-504,4	-546,6	1214,9	-769	-842	1021,4	896	64	-966	914	-101	-820	-228	-229	
1022	-479,9	-575,1	1214,9	-769	-842	1021,4	744	264	-1022	965	-286	-685	-228	-229	
1023	-440,6	-599,5	1214,9	-769	-842	1013,3	658	338	-1012	847	-139	-718	-228	-229	
1024	-414,8	-622,5	1227,4	-817	-882	998,4	698	175	-886	696	86	-791	-228	-229	
1025	-391,8	-645,6	1227,4	-817	-882	1005,1	817	102	-925	686	244	-934	-228	-229	
1026	-367,4	-660,5	1227,4	-817	-882	1002,4	828	-22	-805	531	455	-997	-228	-229	
1027	-334,8	-682,2	1227,4	-817	-882	997,0	760	4	-772	550	321	-879	-228	-229	
1028	-309,0	-708,0	1227,4	-817	-882	998,4	711	-2	-716	570	184	-762	-228	-229	
1029	-280,6	-737,8	1227,4	-817	-882	992,9	657	-3	-661	585	53	-648	-228	-229	
1030	-256,1	-766,3	1227,4	-817	-882	999,7	606	-7	-607	560	2	-574	-228	-229	
1031	-229,0	-797,5	1227,4	-817	-882	998,4	554	-7	-556	510	0	-525	-228	-229	
1032	-201,9	-828,7	1241,2	-724	-693	1009,2	502	-5	-504	462	0	-477	-228	-229	
1033	-177,5	-857,2	1241,2	-724	-693	1011,9	450	-5	-454	415	-2	-429	-228	-229	
1034	-155,8	-885,7	1241,2	-724	-693	1020,1	403	-5	-404	369	-1	-384	-228	-229	
1035	-134,1	-912,8	1241,2	-724	-693	1026,8	356	-6	-358	325	-1	-340	-228	-229	
1036	-109,6	-942,6	1241,2	-724	-693	1033,6	311	-6	-313	283	-2	-298	-228	-229	
1037	-90,7	-969,8	1241,2	-724	-693	1033,6	265	-5	-268	242	-1	-255	-228	-229	
